timestamp_utc,user_language,model,transcript_original,transcript_english,latency_s,audio_path,notes
2026-07-07T06:19:50Z,en,Google SR,good morning do you know who am I,good morning do you know who am I,0.4925,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:20:04Z,en,Google SR,thank you so much,thank you so much,0.4909,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:21:11Z,en,Google SR,good morning do you know who am I,good morning do you know who am I,0.5409,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:21:26Z,en,Google SR,great let's start could you tell me what is the time now,great let's start could you tell me what is the time now,0.8583,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:21:36Z,en,Google SR,excellent could you tell me who invented calculator,excellent could you tell me who invented calculator,0.6502,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:21:53Z,en,Google SR,thanks for information now please open Notepad,thanks for information now please open Notepad,0.7848,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:22:17Z,zh,Google SR,你好可以告诉我今天的日期是什么,"Hello, can you tell me what today's date is?",2.9099,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:22:31Z,zh,Google SR,好的那一加一等于多少,"Okay, what is one plus one equal to?",1.6758,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:22:43Z,zh,Google SR,好的非常感谢,OK thank you very much,1.7309,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:24:07Z,en,Google SR,good morning do you know who am I,good morning do you know who am I,0.5517,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:24:22Z,en,Google SR,that's great could you tell me what is the time now,that's great could you tell me what is the time now,0.8317,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:24:33Z,en,Google SR,excellent no explain to me who invented calculator,excellent no explain to me who invented calculator,0.8973,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:24:48Z,en,Google SR,thank you for the information please open Notepad for me,thank you for the information please open Notepad for me,0.9562,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:25:14Z,zh,Google SR,你好能告诉我今天的日期吗,"Hello, can you tell me today's date?",2.8583,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:25:28Z,zh,Google SR,好的那一加一等于多少,"Okay, what is one plus one equal to?",1.1860,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:27:14Z,en,Google SR,hello good morning I would like to open YouTube and search Justin Bieber,hello good morning I would like to open YouTube and search Justin Bieber,0.6302,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:27:29Z,en,Google SR,search Justin Bieber d,search Justin Bieber d,0.5568,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:27:40Z,en,Google SR,stop automation,stop automation,0.5355,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:28:52Z,en,Google SR,hi Friday please open YouTube and search Justin Bieber,hi Friday please open YouTube and search Justin Bieber,0.6711,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:29:07Z,en,Google SR,search Justin Bieber thesis,search Justin Bieber thesis,0.5759,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:29:18Z,en,Google SR,search Justin Bieber daisies,search Justin Bieber daisies,0.7571,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:29:29Z,en,Google SR,stop automation,stop automation,0.4911,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:31:00Z,en,Google SR,good morning please open YouTube and search Justin Bieber,good morning please open YouTube and search Justin Bieber,0.6457,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:31:15Z,en,Google SR,search Justin Bieber daisies,search Justin Bieber daisies,0.5928,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:31:26Z,en,Google SR,could you play first,could you play first,0.4786,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:31:36Z,en,Google SR,decrease volume,decrease volume,0.6140,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:31:44Z,en,Google SR,,,0.2891,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T06:31:50Z,en,Google SR,increase the volume,increase the volume,0.4056,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:32:00Z,en,Google SR,stop automation,stop automation,0.6341,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:34:24Z,en,Google SR,hello good morning please open YouTube,hello good morning please open YouTube,0.7394,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:34:36Z,en,Google SR,search Justin Bieber thesis,search Justin Bieber thesis,0.5467,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:34:47Z,en,Google SR,stop automation,stop automation,0.3921,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:36:12Z,en,Google SR,hi there open YouTube,hi there open YouTube,0.6457,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:36:23Z,en,Google SR,great search Justin Bieber,great search Justin Bieber,0.5322,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:36:34Z,en,Google SR,stop automation please,stop automation please,0.7727,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:37:03Z,en,Google SR,so,so,0.4091,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:38:33Z,en,Google SR,hi there open YouTube,hi there open YouTube,0.6322,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:38:44Z,en,Google SR,search Justin Bieber,search Justin Bieber,0.3869,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:38:55Z,en,Google SR,could you play first,could you play first,0.4853,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:39:06Z,en,Google SR,,,0.8963,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T06:39:11Z,en,Google SR,it's too loud decrease volume,it's too loud decrease volume,0.5145,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:39:20Z,en,Google SR,,,0.5169,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T06:39:25Z,en,Google SR,pause video for me,pause video for me,0.4957,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:39:33Z,en,Google SR,resume video back,resume video back,0.8920,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:39:41Z,en,Google SR,,,0.4554,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T06:39:46Z,en,Google SR,open gesture control,open gesture control,0.5122,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:40:24Z,en,Google SR,pause video,pause video,0.4267,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:40:31Z,en,Google SR,excellent stop automation,excellent stop automation,0.5816,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:41:50Z,en,Google SR,hi there open Google News,hi there open Google News,0.5625,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:42:00Z,en,Google SR,,,0.2983,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T06:42:06Z,en,Google SR,search FIFA World Cup,search FIFA World Cup,0.6119,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:42:15Z,en,Google SR,I'm hungry please cook for me,I'm hungry please cook for me,0.5752,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:42:25Z,en,Google SR,ok sure stop automation,ok sure stop automation,0.6615,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:42:59Z,zh,Google SR,请打开谷歌地图,Please open Google Maps,1.4749,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:43:14Z,zh,Google SR,请搜索马来西亚,Please search Malaysia,1.3754,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:43:25Z,zh,Google SR,搜索中国,Search China,1.5525,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:43:37Z,zh,Google SR,搜索喜马拉雅,Search Himalayas,2.2662,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:43:47Z,zh,Google SR,好的停止自动化,Good stop automation,1.6521,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:44:30Z,en,Google SR,hi I would like to open WhatsApp,hi I would like to open WhatsApp,0.7904,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:44:41Z,en,Google SR,select first chat,select first chat,0.5527,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:44:50Z,en,Google SR,search user PG,search user PG,0.5007,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:44:59Z,en,Google SR,select first chat,select first chat,0.6928,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:45:07Z,en,Google SR,stop automation,stop automation,0.3915,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:46:20Z,en,Google SR,good morning please open WhatsApp,good morning please open WhatsApp,0.6358,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:46:31Z,en,Google SR,search user PG,search user PG,0.5485,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:46:39Z,en,Google SR,clear search,clear search,0.3797,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:46:48Z,en,Google SR,search user you,search user you,0.6218,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:46:57Z,en,Google SR,select first chat,select first chat,0.5997,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:47:09Z,en,Google SR,stop automation,stop automation,3.6142,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:47:27Z,en,Google SR,open WhatsApp,open WhatsApp,0.6387,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:47:38Z,en,Google SR,select first chat,select first chat,0.8299,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:47:47Z,en,Google SR,search user PG,search user PG,0.5127,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:47:56Z,en,Google SR,first check,first check,0.4422,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:48:06Z,en,Google SR,select first chat,select first chat,0.6141,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:48:14Z,en,Google SR,,,0.4942,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T06:48:20Z,en,Google SR,clear search,clear search,0.6509,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:48:29Z,en,Google SR,select third chat,select third chat,0.7083,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:48:37Z,en,Google SR,search user you,search user you,0.5968,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:48:46Z,en,Google SR,select first chat,select first chat,0.7093,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T06:48:55Z,en,Google SR,stop automation,stop automation,0.5571,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T07:09:40Z,en,Google SR,hello good morning,hello good morning,0.6835,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T07:10:00Z,en,Google SR,what is 1 + 1,what is 1 + 1,0.5516,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T07:16:15Z,en,Google SR,good afternoon do you know who am I,good afternoon do you know who am I,1.6897,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T07:16:30Z,en,Google SR,great let's start could you tell me what is the time now,great let's start could you tell me what is the time now,0.7508,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T07:16:41Z,en,Google SR,excellent please tell me who invented calculator,excellent please tell me who invented calculator,0.7357,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T07:16:57Z,en,Google SR,thank you for information now please open Notepad,thank you for information now please open Notepad,0.7613,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T07:17:30Z,zh,Google SR,可以告诉我今天的日期是什么,Can you tell me what today's date is?,1.9247,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T07:17:42Z,zh,Google SR,好的那一加一等于多少,"Okay, what is one plus one equal to?",1.0804,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T07:18:51Z,en,Google SR,hi there please open YouTube,hi there please open YouTube,0.5328,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T07:19:04Z,en,Google SR,search Justin Bieber dais,search Justin Bieber dais,0.5691,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T07:19:15Z,en,Google SR,ok play first,ok play first,0.6121,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T07:19:25Z,en,Google SR,it's too loud decrease volume,it's too loud decrease volume,0.5902,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T07:19:36Z,en,Google SR,,,0.3614,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T07:19:42Z,en,Google SR,,,0.4448,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,empty_transcript;empty_transcript
2026-07-07T07:19:47Z,en,Google SR,thank you please pause video,thank you please pause video,0.4832,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T07:19:55Z,en,Google SR,resume video back,resume video back,0.4489,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T07:20:02Z,en,Google SR,open gesture control,open gesture control,0.4153,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
2026-07-07T07:20:43Z,en,Google SR,pause video,pause video,2.6203,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\ASR\audio\session_input.wav,
