timestamp_utc,language,engine,text_preview,latency_s,output_path,status,note
2026-07-07T05:32:39Z,en,piper,Resumed.,0.6038,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T05:33:04Z,en,piper,Opening gesture control,0.5085,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T05:33:54Z,en,piper,Session stopped.,0.6198,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T05:34:32Z,zh,edge-tts,自动化运行中在 谷歌新闻,1.4004,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T05:34:45Z,zh,edge-tts,完成。,1.2932,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T05:34:54Z,zh,edge-tts,我不明白，请尝试以下命令。,1.4125,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T05:35:06Z,zh,edge-tts,已结束会话。,1.2044,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T05:35:38Z,en,piper,Automation is running on WhatsApp.,0.6332,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T05:35:47Z,en,piper,Session stopped.,0.5316,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T05:36:21Z,en,piper,Opening gesture control,0.5026,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:13:01Z,en,piper,"Good morning. I'm functioning properly, thanks for asking.",0.7117,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:14:14Z,en,piper,"Good day, I'm functioning properly. What can I assist you with today?",0.6702,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:14:26Z,en,piper,The time is 14:14:26.,0.6076,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:14:39Z,en,piper,"The invention of the computer is a complex process that involved the contributions of many individuals over time. Charles Babbage is often credited with designing the first mechanical computer, the Di",1.3129,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:15:02Z,en,piper,Opening Notepad now.,0.8320,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:16:33Z,en,piper,"Good day, I'm functioning properly. What can I assist you with today?",0.7293,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:16:45Z,en,piper,The time is 14:16:45.,0.5969,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:16:58Z,en,piper,"The invention of the calculator is credited to Blaise Pascal, who created the first mechanical calculator in 1642.",0.9234,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:17:15Z,en,piper,Opening Notepad now.,0.6486,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:17:41Z,zh,edge-tts,今天是 2026-07-07。,1.6152,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T06:17:55Z,zh,edge-tts,您很感谢。1+1等于2。,1.7375,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T06:18:55Z,en,piper,Done.,0.6832,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:19:06Z,en,piper,Done.,0.7976,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:19:14Z,en,piper,"I did not understand, please try the following commands.",0.8994,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:19:25Z,en,piper,Session stopped.,0.4823,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:19:41Z,en,piper,The answer to 1 + 1 is 2.,0.5476,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:19:51Z,en,piper,"Good morning Shanyue, I'm here to assist you. I don't have any prior information about your identity.",0.7138,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:20:05Z,en,piper,"You're welcome, Shanyue.",0.5120,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:21:12Z,en,piper,"Good morning Shanyue. I'm here to assist you, and I don't have any prior information about your identity.",0.7752,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:21:26Z,en,piper,The time is 14:21:26.,0.5927,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:21:37Z,en,piper,"The invention of the calculator is credited to Blaise Pascal, who created the Pascaline in 1642.",0.8370,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:21:53Z,en,piper,Opening Notepad now.,0.6664,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:22:17Z,zh,edge-tts,今天是 2026-07-07。,1.2511,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T06:22:31Z,zh,edge-tts,"Shanyue, 1 + 1 等于 2。",1.2755,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T06:22:44Z,zh,edge-tts,未识别为系统指令。你可以说：计时、截图、打开 YouTube、或网页搜索。,1.3288,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T06:24:07Z,en,piper,"Good morning Shanyue. I'm here to assist you, and I don't have any prior information about your identity.",0.8314,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:24:22Z,en,piper,The time is 14:24:22.,0.6444,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:24:33Z,en,piper,"The calculator was invented by Charles Babbage, an English mathematician, in the early 19th century.",0.8463,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:24:49Z,en,piper,Opening Notepad now.,0.6949,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:25:15Z,zh,edge-tts,今天是 2026 年 7 月 7 日。,1.3450,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T06:25:28Z,zh,edge-tts,"Shanyue, 一加一等于二。",1.1745,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T06:27:21Z,en,piper,Done.,0.6020,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:27:32Z,en,piper,Done.,0.7717,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:27:40Z,en,piper,Session stopped.,1.1366,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:28:59Z,en,piper,Done.,0.5522,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:29:10Z,en,piper,Done.,0.6214,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:29:22Z,en,piper,Done.,0.6627,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:29:29Z,en,piper,Session stopped.,0.6797,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:31:07Z,en,piper,Done.,0.5913,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:31:18Z,en,piper,Done.,0.6193,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:31:28Z,en,piper,Playing the first video.,0.7237,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:31:36Z,en,piper,Volume down.,0.7843,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:31:50Z,en,piper,"I did not understand, please try the following commands.",0.7849,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:32:00Z,en,piper,Session stopped.,0.6612,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:34:27Z,en,piper,Automation is running on YouTube.,0.9256,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:34:40Z,en,piper,Done.,0.6968,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:34:47Z,en,piper,Session stopped.,0.6634,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:36:14Z,en,piper,Automation is running on YouTube.,0.8537,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:36:23Z,en,piper,"I did not understand, please try the following commands.",0.8427,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:36:34Z,en,piper,Session stopped.,0.6528,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:37:03Z,en,piper,"I didn't match a system command. You can say: set a timer, take a screenshot, open YouTube, or search the web.",0.8798,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:38:36Z,en,piper,Automation is running on YouTube.,0.7878,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:38:48Z,en,piper,Done.,0.4934,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:38:57Z,en,piper,Playing the first video.,0.8515,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:39:12Z,en,piper,Volume down.,0.6921,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:39:25Z,en,piper,Paused.,0.6121,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:39:33Z,en,piper,Resumed.,0.6494,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:39:46Z,en,piper,Opening gesture control,0.6029,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:40:24Z,en,piper,Paused.,0.5034,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:40:32Z,en,piper,Session stopped.,0.5231,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:41:51Z,en,piper,Automation is running on Google News.,0.8487,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:42:07Z,en,piper,Done.,0.6339,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:42:15Z,en,piper,"I did not understand, please try the following commands.",0.6824,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:42:25Z,en,piper,Session stopped.,0.5068,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:43:01Z,zh,edge-tts,自动化运行中在 谷歌地图,3.4218,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T06:43:15Z,zh,edge-tts,完成。,1.7410,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T06:43:26Z,zh,edge-tts,完成。,1.5286,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T06:43:37Z,zh,edge-tts,完成。,1.5347,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T06:43:47Z,zh,edge-tts,已结束会话。,1.1266,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T06:44:32Z,en,piper,Automation is running on WhatsApp.,0.7747,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:44:41Z,en,piper,Selected the chat.,0.8652,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:44:51Z,en,piper,Search updated.,0.7489,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:44:59Z,en,piper,Selected the chat.,0.6218,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:45:07Z,en,piper,Session stopped.,0.5844,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:46:22Z,en,piper,Automation is running on WhatsApp.,0.6202,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:46:32Z,en,piper,Search updated.,0.5795,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:46:40Z,en,piper,Cleared the search.,0.6507,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:46:49Z,en,piper,Search updated.,0.6037,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:46:58Z,en,piper,Selected the chat.,0.6968,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:47:09Z,en,piper,Session stopped.,0.6813,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:47:29Z,en,piper,Automation is running on WhatsApp.,0.6014,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:47:39Z,en,piper,Selected the chat.,0.6185,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:47:48Z,en,piper,Search updated.,0.5583,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:47:56Z,en,piper,"I did not understand, please try the following commands.",0.6493,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:48:06Z,en,piper,Selected the chat.,0.4889,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:48:21Z,en,piper,Cleared the search.,0.6129,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:48:29Z,en,piper,Selected the chat.,0.5648,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:48:38Z,en,piper,Search updated.,0.5094,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:48:47Z,en,piper,Selected the chat.,0.5349,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T06:48:55Z,en,piper,Session stopped.,0.5539,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:09:50Z,en,piper,Good morning. What can I help you with today?,0.7878,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:10:01Z,en,piper,The result of 1 + 1 is 2.,0.6380,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:16:16Z,en,piper,"Good afternoon Shanyue. I'm here to assist you, but you haven't told me your name yet.",0.9069,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:16:30Z,en,piper,The time is 15:16:30.,0.6797,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:16:42Z,en,piper,"The invention of the calculator is credited to Blaise Pascal, who created the Pascaline in 1642.",0.9321,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:16:58Z,en,piper,Opening Notepad now.,0.6683,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:17:30Z,zh,edge-tts,今天是 2026-07-07。,1.4157,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T07:17:42Z,zh,edge-tts,"Shanyue, 一加一等于 2。",1.0972,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_edge_zh.mp3,ok,played directly
2026-07-07T07:18:55Z,en,piper,Automation is running on YouTube.,0.9235,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:19:07Z,en,piper,Done.,0.6696,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:19:17Z,en,piper,Playing the first video.,0.8684,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:19:26Z,en,piper,Volume down.,0.9249,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:19:48Z,en,piper,Paused.,0.6223,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:19:55Z,en,piper,Resumed.,0.6913,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:20:02Z,en,piper,Opening gesture control,0.7296,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:20:43Z,en,piper,Paused.,0.5725,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:20:51Z,en,piper,Session stopped.,0.5710,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:22:51Z,en,piper,Done.,0.5986,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:22:58Z,en,piper,Opening gesture control,0.8264,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:23:24Z,en,piper,Done.,0.7121,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:23:34Z,en,piper,Playing the first video.,0.9653,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:23:45Z,en,piper,Volume down.,0.8496,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:23:53Z,en,piper,Paused.,0.7047,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:24:00Z,en,piper,Resumed.,0.7074,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
2026-07-07T07:24:08Z,en,piper,Volume up.,0.8032,D:\Documents\FYP\Multimodal_Assistant\Voice_Architecture\TTS\audio\out_piper_en.wav,ok,
